L1,L2,Spherical,Coma,Astig,CLon,EFFL_mm,MS_d,GEO_over_Airy,RMS_over_Airy,GEO_R_avg_mm,RMS_R_avg_mm,EE_info,source_file,source_path,EE1,EE2,EE3,EE4
K-PFK85,SF7,-18.27,-9.79,8.83,9.07,9127.194216,-7.04132e-06,41.54,24.94,92.488801,55.54034,"[10.576126948685163, 53.721520694579475, 53.99363492118742, 73.43490896092115]",metrics_K-PFK85_SF7.txt,Results\metrics_K-PFK85_SF7.txt,10.576126948685163,53.721520694579475,53.99363492118742,73.43490896092115
M-FCD1,ADF355,-19.78,-9.09,12.51,20.04,9127.1899,-4.24741e-06,61.78,29.99,137.552806,66.769079,"[34.79290461424482, 44.42114683995441, 43.89329024469495, 79.18463053942179]",metrics_M-FCD1_ADF355.txt,Results\metrics_M-FCD1_ADF355.txt,34.79290461424482,44.42114683995441,43.89329024469495,79.18463053942179
M-FCD1,BAFD1,-20.7,-8.97,13.74,18.14,9127.192921,-1.88386e-05,49.45,26.14,110.10153,58.201977,"[29.155961348423446, 48.15209640314369, 48.058959891211195, 74.09916167609629]",metrics_M-FCD1_BAFD1.txt,Results\metrics_M-FCD1_BAFD1.txt,29.155961348423446,48.15209640314369,48.058959891211195,74.09916167609629
M-FCD1,BAFD3,-15.4,-9.26,5.68,20.13,9127.201113,4.13039e-06,46.71,25.72,104.013171,57.268883,"[37.679564008392234, 51.757338412826925, 51.758398090978446, 71.45216063280523]",metrics_M-FCD1_BAFD3.txt,Results\metrics_M-FCD1_BAFD3.txt,37.679564008392234,51.757338412826925,51.758398090978446,71.45216063280523
M-FCD1,C04-38,-13.94,-9.36,3.97,17.38,9127.18495,1.94619e-06,34.51,20.58,76.845899,45.826874,"[26.969833891734847, 45.074409770353824, 45.00067832003858, 55.10046429394956]",metrics_M-FCD1_C04-38.txt,Results\metrics_M-FCD1_C04-38.txt,26.969833891734847,45.074409770353824,45.00067832003858,55.10046429394956
M-FCD1,C20-36,-21.35,-9.0,14.47,14.64,9127.19109,-2.44072e-05,41.78,20.96,93.018972,46.678783,"[23.30661114399942, 35.91683143942696, 34.535792384249234, 54.8261337072383]",metrics_M-FCD1_C20-36.txt,Results\metrics_M-FCD1_C20-36.txt,23.30661114399942,35.91683143942696,34.535792384249234,54.8261337072383
M-FCD1,C26-36,-20.95,-8.95,13.78,13.67,9127.202661,-2.40494e-05,39.48,20.96,87.908264,46.671208,"[23.767546047274728, 37.82827225775132, 37.68574757501706, 57.69374310613591]",metrics_M-FCD1_C26-36.txt,Results\metrics_M-FCD1_C26-36.txt,23.767546047274728,37.82827225775132,37.68574757501706,57.69374310613591
M-FCD1,C37-35,-19.01,-9.08,11.9,13.28,9127.189134,-2.09644e-05,36.87,20.18,82.103245,44.942286,"[19.462058858434162, 38.77394977693661, 38.507329093214636, 56.665102587562885]",metrics_M-FCD1_C37-35.txt,Results\metrics_M-FCD1_C37-35.txt,19.462058858434162,38.77394977693661,38.507329093214636,56.665102587562885
M-FCD1,E-F1,-20.92,-8.95,13.76,13.73,9127.202655,-2.20101e-05,39.58,20.38,88.119597,45.384903,"[21.185159470095083, 34.85736972705042, 34.90481524994495, 55.78260149411602]",metrics_M-FCD1_E-F1.txt,Results\metrics_M-FCD1_E-F1.txt,21.185159470095083,34.85736972705042,34.90481524994495,55.78260149411602
M-FCD1,E-F3,-16.83,-10.29,5.25,16.36,9127.194324,5.53078e-06,41.21,20.37,91.758046,45.349048,"[24.687124590289322, 41.77335066695092, 41.72151491543634, 47.57230859004813]",metrics_M-FCD1_E-F3.txt,Results\metrics_M-FCD1_E-F3.txt,24.687124590289322,41.77335066695092,41.72151491543634,47.57230859004813
M-FCD1,F11,-18.8,-8.78,11.89,14.33,9127.202263,-2.69051e-05,37.27,21.59,82.979443,48.072896,"[22.96496684740633, 43.502002232173155, 43.50303711729407, 61.21560671991874]",metrics_M-FCD1_F11.txt,Results\metrics_M-FCD1_F11.txt,22.96496684740633,43.502002232173155,43.50303711729407,61.21560671991874
M-FCD1,F14HT,-14.68,-9.9,3.98,17.87,9127.186968,2.55464e-06,36.1,21.46,80.376493,47.772346,"[29.09222703560611, 47.78112332975173, 48.11097540746313, 59.085399239459484]",metrics_M-FCD1_F14HT.txt,Results\metrics_M-FCD1_F14HT.txt,29.09222703560611,47.78112332975173,48.11097540746313,59.085399239459484
M-FCD1,F2HT,-21.34,-8.99,14.46,14.72,9127.19108,-2.42891e-05,41.94,20.96,93.383652,46.680063,"[23.54485203856428, 35.779236754782204, 35.29751532164562, 54.78258322450931]",metrics_M-FCD1_F2HT.txt,Results\metrics_M-FCD1_F2HT.txt,23.54485203856428,35.779236754782204,35.29751532164562,54.78258322450931
M-FCD1,F3,-21.44,-8.96,14.62,15.09,9127.19013,-2.37678e-05,43.54,21.25,96.949169,47.308548,"[25.527795620646092, 35.743348602792395, 35.398234003734444, 51.384064449471225]",metrics_M-FCD1_F3.txt,Results\metrics_M-FCD1_F3.txt,25.527795620646092,35.743348602792395,35.398234003734444,51.384064449471225
M-FCD1,F8,-15.93,-10.09,4.78,19.41,9127.186593,6.55624e-06,48.76,23.22,108.572239,51.691322,"[36.61859521279278, 45.38372102895696, 45.33633533060465, 49.7309297814622]",metrics_M-FCD1_F8.txt,Results\metrics_M-FCD1_F8.txt,36.61859521279278,45.38372102895696,45.33633533060465,49.7309297814622
M-FCD1,F8HT,-15.92,-10.09,4.77,19.36,9127.186574,3.69417e-06,43.93,22.64,97.824718,50.402512,"[33.40763006389228, 48.07669376509972, 47.515221764958085, 53.283769492990345]",metrics_M-FCD1_F8HT.txt,Results\metrics_M-FCD1_F8HT.txt,33.40763006389228,48.07669376509972,47.515221764958085,53.283769492990345
M-FCD1,LZ_F1,-16.91,-10.23,5.2,16.18,9127.20068,1.96508e-06,39.59,20.68,88.155144,46.043659,"[21.149390718055965, 45.43069957604599, 45.37113898789684, 54.10340011247208]",metrics_M-FCD1_LZ_F1.txt,Results\metrics_M-FCD1_LZ_F1.txt,21.149390718055965,45.43069957604599,45.37113898789684,54.10340011247208
M-FCD1,LZ_F8,-20.89,-9.03,13.92,13.68,9127.193184,-2.54971e-05,39.71,21.36,88.427921,47.554161,"[25.411457187736957, 39.069166827430365, 38.926882150113414, 58.91734520346486]",metrics_M-FCD1_LZ_F8.txt,Results\metrics_M-FCD1_LZ_F8.txt,25.411457187736957,39.069166827430365,38.926882150113414,58.91734520346486
M-FCD1,PBM11,-18.62,-8.85,11.85,14.25,9127.193758,-2.71469e-05,37.36,21.69,83.17576,48.29151,"[23.042250198001376, 43.85419406962028, 43.89903007751653, 61.523745666422826]",metrics_M-FCD1_PBM11.txt,Results\metrics_M-FCD1_PBM11.txt,23.042250198001376,43.85419406962028,43.89903007751653,61.523745666422826
M-FCD1,PBM18Y,-15.75,-9.89,4.57,18.7,9127.203741,3.5551e-06,40.65,22.15,90.503615,49.320911,"[31.376563074386453, 47.819361206429065, 48.2777370455195, 56.052188396775115]",metrics_M-FCD1_PBM18Y.txt,Results\metrics_M-FCD1_PBM18Y.txt,31.376563074386453,47.819361206429065,48.2777370455195,56.052188396775115
M-FCD1,PBM2Y,-21.36,-9.0,14.47,14.59,9127.191101,-2.46153e-05,41.69,20.99,92.833639,46.747479,"[23.166761397579094, 36.04009526414487, 34.633351694832676, 55.417575158705006]",metrics_M-FCD1_PBM2Y.txt,Results\metrics_M-FCD1_PBM2Y.txt,23.166761397579094,36.04009526414487,34.633351694832676,55.417575158705006
M-FCD1,PBM3,-16.83,-10.29,5.25,16.36,9127.194324,2.25433e-06,39.84,20.55,88.710122,45.752412,"[21.249154726193517, 45.03405010572435, 45.17579109047528, 53.62142760229695]",metrics_M-FCD1_PBM3.txt,Results\metrics_M-FCD1_PBM3.txt,21.249154726193517,45.03405010572435,45.17579109047528,53.62142760229695
M-FCD1,PBM8Y,-15.94,-10.09,4.79,19.46,9127.186597,3.8428e-06,44.73,22.79,99.586803,50.750297,"[33.84733493024914, 47.61123139832836, 47.50962880848091, 53.06879764454885]",metrics_M-FCD1_PBM8Y.txt,Results\metrics_M-FCD1_PBM8Y.txt,33.84733493024914,47.61123139832836,47.50962880848091,53.06879764454885
M-FCD1,SF7,-19.71,-9.17,12.5,12.09,9127.189965,-1.44154e-05,37.59,20.68,83.69498,46.05661,"[18.733439942121393, 39.8502741260342, 39.57051526269393, 57.092091691165336]",metrics_M-FCD1_SF7.txt,Results\metrics_M-FCD1_SF7.txt,18.733439942121393,39.8502741260342,39.57051526269393,57.092091691165336
MC-FCD1-M20,ADF355,-8.21,-9.24,-1.02,20.47,9127.197165,1.92951e-05,50.94,27.53,113.413252,61.295389,"[39.149541459557895, 46.400555369717736, 46.27030998787616, 49.64424619073557]",metrics_MC-FCD1-M20_ADF355.txt,Results\metrics_MC-FCD1-M20_ADF355.txt,39.149541459557895,46.400555369717736,46.27030998787616,49.64424619073557
MC-FCD1-M20,BAFD1,-20.52,-8.96,13.55,18.18,9127.193218,-1.79197e-05,49.53,26.05,110.292841,57.996237,"[28.308103345520898, 48.58704822328411, 48.17213538650486, 74.36226405346093]",metrics_MC-FCD1-M20_BAFD1.txt,Results\metrics_MC-FCD1-M20_BAFD1.txt,28.308103345520898,48.58704822328411,48.17213538650486,74.36226405346093
MC-FCD1-M20,BAFD3,-15.47,-9.27,5.73,20.18,9127.201309,4.85159e-06,47.41,25.61,105.556504,57.029132,"[37.78131054932832, 50.976585303529276, 50.90478538729397, 70.23975419200036]",metrics_MC-FCD1-M20_BAFD3.txt,Results\metrics_MC-FCD1-M20_BAFD3.txt,37.78131054932832,50.976585303529276,50.90478538729397,70.23975419200036
MC-FCD1-M20,C04-38,-13.37,-9.43,3.39,17.43,9127.177581,3.35366e-06,34.28,20.75,76.336793,46.198316,"[26.479128422108573, 45.53030121224775, 45.86101982807251, 56.33167551258549]",metrics_MC-FCD1-M20_C04-38.txt,Results\metrics_MC-FCD1-M20_C04-38.txt,26.479128422108573,45.53030121224775,45.86101982807251,56.33167551258549
MC-FCD1-M20,C20-36,-19.0,-8.86,12.23,14.81,9127.193206,-2.0097e-05,39.61,19.81,88.202727,44.119579,"[22.441003069961887, 34.759422581126984, 34.77572835300985, 51.30129380252672]",metrics_MC-FCD1-M20_C20-36.txt,Results\metrics_MC-FCD1-M20_C20-36.txt,22.441003069961887,34.759422581126984,34.77572835300985,51.30129380252672
MC-FCD1-M20,C26-36,-20.53,-9.03,13.56,13.72,9127.193804,-2.33357e-05,39.25,20.71,87.391183,46.11848,"[22.568540677285764, 36.63941240600164, 36.31774830398501, 56.8711078224196]",metrics_MC-FCD1-M20_C26-36.txt,Results\metrics_MC-FCD1-M20_C26-36.txt,22.568540677285764,36.63941240600164,36.31774830398501,56.8711078224196
MC-FCD1-M20,C37-35,-18.84,-9.08,11.72,13.33,9127.189625,-1.99193e-05,36.69,19.92,81.697496,44.362743,"[18.759331938360376, 37.06887052358367, 37.41061281973901, 55.630160944425725]",metrics_MC-FCD1-M20_C37-35.txt,Results\metrics_MC-FCD1-M20_C37-35.txt,18.759331938360376,37.06887052358367,37.41061281973901,55.630160944425725
MC-FCD1-M20,E-F1,-20.51,-9.03,13.54,13.78,9127.193801,-2.13296e-05,39.58,20.18,88.138186,44.942044,"[21.410347826838894, 34.34703360483738, 35.172031116819646, 54.58960801250079]",metrics_MC-FCD1-M20_E-F1.txt,Results\metrics_MC-FCD1-M20_E-F1.txt,21.410347826838894,34.34703360483738,35.172031116819646,54.58960801250079
MC-FCD1-M20,E-F3,-16.59,-10.3,5.02,16.4,9127.194355,6.44765e-06,41.24,20.3,91.825131,45.189367,"[25.555842849600523, 41.66976263208508, 41.5980942773481, 46.29144638975545]",metrics_MC-FCD1-M20_E-F3.txt,Results\metrics_MC-FCD1-M20_E-F3.txt,25.555842849600523,41.66976263208508,41.5980942773481,46.29144638975545
MC-FCD1-M20,F11,-21.26,-9.01,14.34,14.19,9127.191765,-2.70846e-05,40.21,22.97,89.540176,51.139878,"[27.002337894085052, 44.24006744900405, 44.41846392576187, 62.961613663931814]",metrics_MC-FCD1-M20_F11.txt,Results\metrics_MC-FCD1-M20_F11.txt,27.002337894085052,44.24006744900405,44.41846392576187,62.961613663931814
MC-FCD1-M20,F14HT,-14.91,-9.71,3.94,17.89,9127.209983,4.00937e-06,35.79,21.23,79.70132,47.267248,"[27.919245151369708, 47.218680298004315, 47.23387902549575, 58.919697306082526]",metrics_MC-FCD1-M20_F14HT.txt,Results\metrics_MC-FCD1-M20_F14HT.txt,27.919245151369708,47.218680298004315,47.23387902549575,58.919697306082526
MC-FCD1-M20,F2HT,-18.99,-8.86,12.23,14.9,9127.193213,-1.99912e-05,39.79,19.86,88.605168,44.231194,"[22.678224135834277, 35.22602890342489, 34.82568625635088, 50.73139428861132]",metrics_MC-FCD1-M20_F2HT.txt,Results\metrics_MC-FCD1-M20_F2HT.txt,22.678224135834277,35.22602890342489,34.82568625635088,50.73139428861132
MC-FCD1-M20,F3,-19.82,-8.77,12.91,15.22,9127.203682,-2.00157e-05,41.87,20.54,93.221344,45.728702,"[24.78869589622923, 35.95913333618525, 34.69203061878767, 48.13565595285611]",metrics_MC-FCD1-M20_F3.txt,Results\metrics_MC-FCD1-M20_F3.txt,24.78869589622923,35.95913333618525,34.69203061878767,48.13565595285611
MC-FCD1-M20,F8,-17.12,-9.93,5.6,19.48,9127.206275,7.50958e-06,51.39,23.16,114.430989,51.558579,"[36.61361796207707, 40.724422227169, 40.76453181372723, 39.13324701756693]",metrics_MC-FCD1-M20_F8.txt,Results\metrics_MC-FCD1-M20_F8.txt,36.61361796207707,40.724422227169,40.76453181372723,39.13324701756693
MC-FCD1-M20,F8HT,-17.11,-9.94,5.6,19.44,9127.206272,4.62756e-06,46.58,22.21,103.725159,49.450628,"[34.4170371061422, 43.36011407245725, 43.69728780680228, 45.18227168795582]",metrics_MC-FCD1-M20_F8HT.txt,Results\metrics_MC-FCD1-M20_F8HT.txt,34.4170371061422,43.36011407245725,43.69728780680228,45.18227168795582
MC-FCD1-M20,LZ_F1,-16.63,-10.31,5.05,16.22,9127.194339,2.49704e-06,39.67,20.61,88.323575,45.880949,"[20.958030392235223, 45.33897109480907, 45.10297329304654, 52.861286890799526]",metrics_MC-FCD1-M20_LZ_F1.txt,Results\metrics_MC-FCD1-M20_LZ_F1.txt,20.958030392235223,45.33897109480907,45.10297329304654,52.861286890799526
MC-FCD1-M20,LZ_F8,-20.8,-9.03,13.83,13.72,9127.193409,-2.46075e-05,39.64,21.15,88.263868,47.087901,"[24.79280537782003, 38.20975461380651, 38.12663848081887, 57.796131294657414]",metrics_MC-FCD1-M20_LZ_F8.txt,Results\metrics_MC-FCD1-M20_LZ_F8.txt,24.79280537782003,38.20975461380651,38.12663848081887,57.796131294657414
MC-FCD1-M20,PBM11,-21.28,-9.02,14.36,14.1,9127.19178,-2.71118e-05,40.31,23.06,89.748095,51.353019,"[27.538854295654303, 44.486428255938385, 44.30021365488268, 63.34163784454357]",metrics_MC-FCD1-M20_PBM11.txt,Results\metrics_MC-FCD1-M20_PBM11.txt,27.538854295654303,44.486428255938385,44.30021365488268,63.34163784454357
MC-FCD1-M20,PBM18Y,-17.1,-9.96,5.56,18.89,9127.206056,4.12999e-06,44.54,21.59,99.173554,48.0677,"[33.5546767500763, 42.438972341731194, 42.4253745612842, 45.03615819497351]",metrics_MC-FCD1-M20_PBM18Y.txt,Results\metrics_MC-FCD1-M20_PBM18Y.txt,33.5546767500763,42.438972341731194,42.4253745612842,45.03615819497351
MC-FCD1-M20,PBM2Y,-19.0,-8.87,12.24,14.77,9127.193214,-2.02984e-05,39.52,19.83,88.001905,44.14452,"[22.303288876892843, 34.89177684500211, 34.97179625250172, 51.678176711768444]",metrics_MC-FCD1-M20_PBM2Y.txt,Results\metrics_MC-FCD1-M20_PBM2Y.txt,22.303288876892843,34.89177684500211,34.97179625250172,51.678176711768444
MC-FCD1-M20,PBM3,-16.59,-10.3,5.02,16.4,9127.194363,3.16228e-06,39.88,20.44,88.793694,45.507567,"[22.07031456144042, 44.81346120093711, 44.752541713650956, 51.894529491689646]",metrics_MC-FCD1-M20_PBM3.txt,Results\metrics_MC-FCD1-M20_PBM3.txt,22.07031456144042,44.81346120093711,44.752541713650956,51.894529491689646
MC-FCD1-M20,PBM8Y,-17.13,-9.93,5.62,19.54,9127.206316,4.77956e-06,47.38,22.4,105.486987,49.868003,"[34.8567010959144, 43.39019864068147, 43.612041582962334, 44.82841753198197]",metrics_MC-FCD1-M20_PBM8Y.txt,Results\metrics_MC-FCD1-M20_PBM8Y.txt,34.8567010959144,43.39019864068147,43.612041582962334,44.82841753198197
MC-FCD1-M20,SF7,-8.31,-9.91,-1.78,12.14,9127.197709,7.55309e-06,38.09,22.73,84.804157,50.609769,"[6.788496564414714, 50.003883423564865, 49.65658460505284, 74.73520102910842]",metrics_MC-FCD1-M20_SF7.txt,Results\metrics_MC-FCD1-M20_SF7.txt,6.788496564414714,50.003883423564865,49.65658460505284,74.73520102910842
MP-FCD1-M20,ADF355,-8.21,-9.24,-1.02,20.47,9127.197165,1.92951e-05,50.94,27.53,113.413252,61.295389,"[39.149541459557895, 46.400555369717736, 46.27030998787616, 49.64424619073557]",metrics_MP-FCD1-M20_ADF355.txt,Results\metrics_MP-FCD1-M20_ADF355.txt,39.149541459557895,46.400555369717736,46.27030998787616,49.64424619073557
MP-FCD1-M20,BAFD1,-20.52,-8.96,13.55,18.18,9127.193218,-1.79197e-05,49.53,26.05,110.292841,57.996237,"[28.308103345520898, 48.58704822328411, 48.17213538650486, 74.36226405346093]",metrics_MP-FCD1-M20_BAFD1.txt,Results\metrics_MP-FCD1-M20_BAFD1.txt,28.308103345520898,48.58704822328411,48.17213538650486,74.36226405346093
MP-FCD1-M20,BAFD3,-15.47,-9.27,5.73,20.18,9127.201309,4.85159e-06,47.41,25.61,105.556504,57.029132,"[37.78131054932832, 50.976585303529276, 50.90478538729397, 70.23975419200036]",metrics_MP-FCD1-M20_BAFD3.txt,Results\metrics_MP-FCD1-M20_BAFD3.txt,37.78131054932832,50.976585303529276,50.90478538729397,70.23975419200036
MP-FCD1-M20,C04-38,-13.37,-9.43,3.39,17.43,9127.177581,3.35366e-06,34.28,20.75,76.336793,46.198316,"[26.479128422108573, 45.53030121224775, 45.86101982807251, 56.33167551258549]",metrics_MP-FCD1-M20_C04-38.txt,Results\metrics_MP-FCD1-M20_C04-38.txt,26.479128422108573,45.53030121224775,45.86101982807251,56.33167551258549
MP-FCD1-M20,C20-36,-19.0,-8.86,12.23,14.81,9127.193206,-2.0097e-05,39.61,19.81,88.202727,44.119579,"[22.441003069961887, 34.759422581126984, 34.77572835300985, 51.30129380252672]",metrics_MP-FCD1-M20_C20-36.txt,Results\metrics_MP-FCD1-M20_C20-36.txt,22.441003069961887,34.759422581126984,34.77572835300985,51.30129380252672
MP-FCD1-M20,C26-36,-20.53,-9.03,13.56,13.72,9127.193804,-2.33357e-05,39.25,20.71,87.391183,46.11848,"[22.568540677285764, 36.63941240600164, 36.31774830398501, 56.8711078224196]",metrics_MP-FCD1-M20_C26-36.txt,Results\metrics_MP-FCD1-M20_C26-36.txt,22.568540677285764,36.63941240600164,36.31774830398501,56.8711078224196
MP-FCD1-M20,C37-35,-18.84,-9.08,11.72,13.33,9127.189625,-1.99193e-05,36.69,19.92,81.697496,44.362743,"[18.759331938360376, 37.06887052358367, 37.41061281973901, 55.630160944425725]",metrics_MP-FCD1-M20_C37-35.txt,Results\metrics_MP-FCD1-M20_C37-35.txt,18.759331938360376,37.06887052358367,37.41061281973901,55.630160944425725
MP-FCD1-M20,E-F1,-20.51,-9.03,13.54,13.78,9127.193801,-2.13296e-05,39.58,20.18,88.138186,44.942044,"[21.410347826838894, 34.34703360483738, 35.172031116819646, 54.58960801250079]",metrics_MP-FCD1-M20_E-F1.txt,Results\metrics_MP-FCD1-M20_E-F1.txt,21.410347826838894,34.34703360483738,35.172031116819646,54.58960801250079
MP-FCD1-M20,E-F3,-16.59,-10.3,5.02,16.4,9127.194355,6.44765e-06,41.24,20.3,91.825131,45.189367,"[25.555842849600523, 41.66976263208508, 41.5980942773481, 46.29144638975545]",metrics_MP-FCD1-M20_E-F3.txt,Results\metrics_MP-FCD1-M20_E-F3.txt,25.555842849600523,41.66976263208508,41.5980942773481,46.29144638975545
MP-FCD1-M20,F11,-21.26,-9.01,14.34,14.19,9127.191765,-2.70846e-05,40.21,22.97,89.540176,51.139878,"[27.002337894085052, 44.24006744900405, 44.41846392576187, 62.961613663931814]",metrics_MP-FCD1-M20_F11.txt,Results\metrics_MP-FCD1-M20_F11.txt,27.002337894085052,44.24006744900405,44.41846392576187,62.961613663931814
MP-FCD1-M20,F14HT,-14.91,-9.71,3.94,17.89,9127.209983,4.00937e-06,35.79,21.23,79.70132,47.267248,"[27.919245151369708, 47.218680298004315, 47.23387902549575, 58.919697306082526]",metrics_MP-FCD1-M20_F14HT.txt,Results\metrics_MP-FCD1-M20_F14HT.txt,27.919245151369708,47.218680298004315,47.23387902549575,58.919697306082526
MP-FCD1-M20,F2HT,-18.99,-8.86,12.23,14.9,9127.193213,-1.99912e-05,39.79,19.86,88.605168,44.231194,"[22.678224135834277, 35.22602890342489, 34.82568625635088, 50.73139428861132]",metrics_MP-FCD1-M20_F2HT.txt,Results\metrics_MP-FCD1-M20_F2HT.txt,22.678224135834277,35.22602890342489,34.82568625635088,50.73139428861132
MP-FCD1-M20,F3,-19.82,-8.77,12.91,15.22,9127.203682,-2.00157e-05,41.87,20.54,93.221344,45.728702,"[24.78869589622923, 35.95913333618525, 34.69203061878767, 48.13565595285611]",metrics_MP-FCD1-M20_F3.txt,Results\metrics_MP-FCD1-M20_F3.txt,24.78869589622923,35.95913333618525,34.69203061878767,48.13565595285611
MP-FCD1-M20,F8,-17.12,-9.93,5.6,19.48,9127.206275,7.50958e-06,51.39,23.16,114.430989,51.558579,"[36.61361796207707, 40.724422227169, 40.76453181372723, 39.13324701756693]",metrics_MP-FCD1-M20_F8.txt,Results\metrics_MP-FCD1-M20_F8.txt,36.61361796207707,40.724422227169,40.76453181372723,39.13324701756693
MP-FCD1-M20,F8HT,-17.11,-9.94,5.6,19.44,9127.206272,4.62756e-06,46.58,22.21,103.725159,49.450628,"[34.4170371061422, 43.36011407245725, 43.69728780680228, 45.18227168795582]",metrics_MP-FCD1-M20_F8HT.txt,Results\metrics_MP-FCD1-M20_F8HT.txt,34.4170371061422,43.36011407245725,43.69728780680228,45.18227168795582
MP-FCD1-M20,LZ_F1,-16.63,-10.31,5.05,16.22,9127.194339,2.49704e-06,39.67,20.61,88.323575,45.880949,"[20.958030392235223, 45.33897109480907, 45.10297329304654, 52.861286890799526]",metrics_MP-FCD1-M20_LZ_F1.txt,Results\metrics_MP-FCD1-M20_LZ_F1.txt,20.958030392235223,45.33897109480907,45.10297329304654,52.861286890799526
MP-FCD1-M20,LZ_F8,-20.8,-9.03,13.83,13.72,9127.193409,-2.46075e-05,39.64,21.15,88.263868,47.087901,"[24.79280537782003, 38.20975461380651, 38.12663848081887, 57.796131294657414]",metrics_MP-FCD1-M20_LZ_F8.txt,Results\metrics_MP-FCD1-M20_LZ_F8.txt,24.79280537782003,38.20975461380651,38.12663848081887,57.796131294657414
MP-FCD1-M20,PBM11,-21.28,-9.02,14.36,14.1,9127.19178,-2.71118e-05,40.31,23.06,89.748095,51.353019,"[27.538854295654303, 44.486428255938385, 44.30021365488268, 63.34163784454357]",metrics_MP-FCD1-M20_PBM11.txt,Results\metrics_MP-FCD1-M20_PBM11.txt,27.538854295654303,44.486428255938385,44.30021365488268,63.34163784454357
MP-FCD1-M20,PBM18Y,-17.1,-9.96,5.56,18.89,9127.206056,4.12999e-06,44.54,21.59,99.173554,48.0677,"[33.5546767500763, 42.438972341731194, 42.4253745612842, 45.03615819497351]",metrics_MP-FCD1-M20_PBM18Y.txt,Results\metrics_MP-FCD1-M20_PBM18Y.txt,33.5546767500763,42.438972341731194,42.4253745612842,45.03615819497351
